,source,dest,weight
292,130fb9040d57,e609d533127c,1
293,130fb9040d57,f87afe134edc,1
294,130fb9040d57,fa0cb0b93e1b,1
295,13124c098d9a,10bb64fa1d28,1
296,13124c098d9a,1d6d911db749,1
297,13124c098d9a,98493e8553f8,2
298,13450f1f8510,7b2e5942e205,1
299,1364719e65e0,907bdcbc11fe,1
300,1364719e65e0,d511b5d46902,1
301,137ea7d0d28a,c2816cd4c92c,1
302,13b7994fae93,48ae093b8fec,1
303,140bef944914,35636e715893,1
304,140bef944914,63260177628a,1
305,1412f99c5f04,2f4627f93dcb,1
306,141dc5ae59a8,757a956a85fe,1
307,141dc5ae59a8,8c77895f23a5,1
308,142e477ce259,20a0b846a834,2
309,142e477ce259,4a340903a906,1
310,142e477ce259,90bbc9533a02,1
311,142e477ce259,98b754af76c6,1
312,156a414d5f4f,26a872e4a997,1
313,156a414d5f4f,7d28809654c9,1
314,156a414d5f4f,9815d856f72a,1
315,15add4a25884,56cc405eb71a,1
316,15c98351e90e,dccf69297579,1
317,169a495eb426,ae92ca1ecdbf,1
318,16f5fa5ce97e,0e5275f34e63,1
319,16f5fa5ce97e,49be3d65743d,1
320,174276bb19cc,549a2fac47d7,4
321,174276bb19cc,5fa6388d5e22,1
322,174276bb19cc,9cdfc7ef3e24,1
323,174276bb19cc,c2ab60ea3e17,13
324,174276bb19cc,d5fdcbf8546d,6
325,174276bb19cc,f3815c11a6aa,1
326,179cf283f9f5,c431efa3667e,1
327,17dc3303cd10,d3377ab985fd,1
328,1813d3440861,10534d4e7a9b,2
329,1813d3440861,23e5ea1e37f7,3
330,1813d3440861,34d46bd57a61,1
331,1813d3440861,49a2c59db906,1
332,1813d3440861,b68c4830cc9e,2
333,1813d3440861,b7108b4935fb,1
334,1813d3440861,d55bec63f284,1
335,1813d3440861,fe06da6e1e03,1
336,183b7379e449,8efb3a60255d,1
337,1863b0b035e5,7850e83feab6,1
338,1869d694223e,588c9a94ec7f,1
339,187380934090,51e681141116,1
340,187380934090,e1f3a8d876b4,1
341,187526313b1d,0f2cce1aa7f0,1
342,187526313b1d,282b18d20c18,1
343,187526313b1d,788d97a253ea,1
344,18b2b9dc9406,dc964f3dc7ea,1
345,18fb42c6b3e2,19439c8fbdeb,2
346,18fb42c6b3e2,2559fc0f2cdc,2
347,18fb42c6b3e2,37497c2c7134,3
348,18fb42c6b3e2,3b8321fe7f0e,13
349,18fb42c6b3e2,549a2fac47d7,1
350,18fb42c6b3e2,8cb4e2e95bef,1
351,18fb42c6b3e2,ba2d97232907,2
352,18fb42c6b3e2,fcf15d230a8e,1
353,1907e0ee827c,6ac0949dfc3d,1
354,191347b21ec7,155422cf942b,1
355,19439c8fbdeb,2559fc0f2cdc,1
356,19439c8fbdeb,3b8321fe7f0e,10
357,19439c8fbdeb,9ed614721c31,1
358,19439c8fbdeb,ba2d97232907,3
359,194409ffe6a5,1110ad464b46,1
360,194409ffe6a5,2b6835698ec8,1
361,194409ffe6a5,466e34f3a4b3,1
362,194409ffe6a5,476d2c8a91fa,1
363,194409ffe6a5,77f073880db5,3
364,194409ffe6a5,8cdba996be62,2
365,194409ffe6a5,961cecb58184,2
366,194409ffe6a5,ae89ce58d543,1
367,19c91ccab2d7,a38280500952,1
368,19c91ccab2d7,a7376fc8b98a,1
369,19e3b5e39e15,19f97769ca89,1
370,19f97769ca89,0d6f9709edae,1
371,19f97769ca89,19e3b5e39e15,1
372,19f97769ca89,2876370ec5a4,1
373,19f97769ca89,33de23877ea6,1
374,19f97769ca89,41fd8bb687b8,1
375,19f97769ca89,50978330f36b,1
376,19f97769ca89,58f93c9b846d,1
377,19f97769ca89,66e2b63c38c5,1
378,19f97769ca89,6777d66cdceb,2
379,19f97769ca89,a38280500952,1
380,19f97769ca89,b92ee2af0e07,1
381,19f97769ca89,c58a755918d6,1
382,19f97769ca89,cf3ff1a00fa1,2
383,19f97769ca89,e030bed77271,1
384,19febac2c341,bb9d66043f7c,1
385,1a3c9e9512ea,0df4bf175294,1
386,1a3c9e9512ea,26e2a5ca39aa,2
387,1a3c9e9512ea,2a13a24897aa,1
388,1a3c9e9512ea,338757053ba5,1
389,1a3c9e9512ea,7cffec5b2779,1
390,1a3c9e9512ea,8a1d282fbc62,1
