,node_lat,node_long,neigh_lat,neigh_long
5637,6.963512648,1.0,33.569029236,1.0
5638,6.963512648,1.0,18.996217281,1.0
5639,6.963512648,1.0,28.598737411,1.0
5640,6.963512648,1.0,19.806237448,1.0
5641,6.963512648,1.0,9.525955471,1.0
5642,6.963512648,1.0,9.082305407,1.0
5643,6.963512648,1.0,9.71155112,1.0
5644,6.963512648,1.0,5.237392338,1.0
5645,6.963512648,1.0,7.076362169,1.0
5646,6.963512648,1.0,6.816885683,1.0
5647,6.963512648,1.0,23.390458917,1.0
5648,6.963512648,1.0,11.57419617,1.0
5649,6.963512648,1.0,18.341066883,1.0
5650,6.963512648,1.0,3.701022125,1.0
5651,6.963512648,1.0,3.177860741,1.0
5652,6.963512648,1.0,8.068554411,1.0
5653,6.963512648,1.0,6.218754449,1.0
5654,6.963512648,1.0,8.107437704,1.0
5655,6.963512648,1.0,5.515849566,1.0
5656,6.963512648,1.0,1.922086858,1.0
5657,6.963512648,1.0,6.205428816,1.0
5658,6.963512648,1.0,2.390961954,1.0
5659,6.963512648,1.0,8.663691625,1.0
5660,6.963512648,1.0,4.621428657,1.0
5661,6.963512648,1.0,4.111764885,0.0
5662,6.963512648,1.0,18.855302324,1.0
5663,6.963512648,1.0,8.105857013,1.0
5664,6.963512648,1.0,5.648012104,1.0
5665,6.963512648,1.0,7.888433382,1.0
5666,6.963512648,1.0,9.537564947,1.0
5667,6.963512648,1.0,16.979769685,1.0
5668,6.963512648,1.0,8.196082118,1.0
5669,6.963512648,1.0,7.879326678,1.0
5670,6.963512648,1.0,25.0116746,1.0
5671,6.963512648,1.0,4.91927798,1.0
5672,6.963512648,1.0,10.464270693,1.0
5673,4.177580885,1.0,61.793309267,1.0
5674,4.177580885,1.0,67.285382519,1.0
5675,4.177580885,1.0,9.141805687,1.0
5676,4.177580885,1.0,6.173098905,1.0
5677,4.177580885,1.0,14.075695698,1.0
5678,4.177580885,1.0,7.094763502,1.0
5679,4.177580885,1.0,7.832158225,1.0
5680,4.177580885,1.0,12.120044245,1.0
5681,4.177580885,1.0,1.739619718,1.0
5682,4.177580885,1.0,3.297807408,1.0
5683,4.177580885,1.0,6.480753385,1.0
5684,4.177580885,1.0,5.515849566,1.0
5685,4.177580885,1.0,5.333459143,1.0
5686,4.177580885,1.0,3.637886738,1.0
5687,4.177580885,1.0,4.895174175,1.0
5688,10.57156896,1.0,61.793309267,1.0
5689,10.57156896,1.0,3.398050431,1.0
5690,10.57156896,1.0,24.479933455,1.0
5691,10.57156896,1.0,17.546131361,1.0
5692,10.57156896,1.0,3.414323425,1.0
5693,10.57156896,1.0,10.635386245,1.0
5694,10.57156896,1.0,29.064479699,1.0
5695,10.57156896,1.0,6.816885683,1.0
5696,10.57156896,1.0,6.305349834,1.0
5697,10.57156896,1.0,13.070268138,1.0
5698,10.57156896,1.0,134.232246392,1.0
5699,4.777806825,1.0,61.793309267,1.0
5700,4.777806825,1.0,24.479933455,1.0
5701,4.777806825,1.0,14.744961584,1.0
5702,4.777806825,1.0,6.5091864,1.0
5703,4.777806825,1.0,7.076362169,1.0
5704,4.777806825,1.0,10.57156896,1.0
5705,4.777806825,1.0,8.663691625,1.0
5706,4.777806825,1.0,134.232246392,1.0
5707,4.777806825,1.0,14.86461468,1.0
5708,8.102589681,1.0,61.793309267,1.0
5709,8.102589681,1.0,6.004574686,1.0
5710,8.102589681,1.0,2.203857633,1.0
5711,8.102589681,1.0,4.162390443,1.0
5712,8.102589681,1.0,6.795597285,1.0
5713,8.102589681,1.0,10.635386245,1.0
5714,8.102589681,1.0,15.189863814,1.0
5715,8.102589681,1.0,7.253592044,1.0
5716,8.102589681,1.0,134.232246392,1.0
5717,8.102589681,1.0,14.86461468,1.0
5718,8.102589681,1.0,12.023650799,1.0
5719,8.663691625,1.0,61.793309267,1.0
5720,8.663691625,1.0,9.496850496,1.0
5721,8.663691625,1.0,3.398050431,1.0
5722,8.663691625,1.0,24.479933455,1.0
5723,8.663691625,1.0,17.546131361,1.0
5724,8.663691625,1.0,6.243918196,1.0
5725,8.663691625,1.0,6.795597285,1.0
5726,8.663691625,1.0,21.47320625,1.0
5727,8.663691625,1.0,27.334429574,1.0
5728,8.663691625,1.0,15.189863814,1.0
5729,8.663691625,1.0,6.588528896,1.0
5730,8.663691625,1.0,1.21352677,1.0
5731,8.663691625,1.0,8.188774877,1.0
5732,8.663691625,1.0,7.076362169,1.0
5733,8.663691625,1.0,23.390458917,1.0
5734,8.663691625,1.0,10.57156896,1.0
5735,8.663691625,1.0,5.453196982,1.0
5736,134.232246392,1.0,61.793309267,1.0
5737,134.232246392,1.0,33.792251101,1.0
5738,134.232246392,1.0,59.924864821,1.0
5739,134.232246392,1.0,18.011624075,1.0
5740,134.232246392,1.0,24.479933455,1.0
5741,134.232246392,1.0,17.546131361,1.0
5742,134.232246392,1.0,3.660314357,1.0
5743,134.232246392,1.0,75.77402169,0.0
5744,134.232246392,1.0,153.378432818,1.0
5745,134.232246392,1.0,8.177023242,0.0
5746,134.232246392,1.0,5.980333505,1.0
5747,134.232246392,1.0,6.795597285,1.0
5748,134.232246392,1.0,7.493519305,1.0
5749,134.232246392,1.0,46.94762608,1.0
5750,134.232246392,1.0,36.089846175,1.0
5751,134.232246392,1.0,8.123570646,1.0
5752,134.232246392,1.0,18.996217281,1.0
5753,134.232246392,1.0,8.102589681,1.0
5754,134.232246392,1.0,7.025923962,1.0
5755,134.232246392,1.0,112.099655851,1.0
5756,134.232246392,1.0,27.225926794,0.0
5757,134.232246392,1.0,12.715212237,1.0
5758,134.232246392,1.0,8.243241662,1.0
5759,134.232246392,1.0,8.473312072,1.0
5760,134.232246392,1.0,38.515792955,1.0
5761,134.232246392,1.0,4.018046527,1.0
5762,37.938945266,1.0,61.793309267,1.0
5763,37.938945266,1.0,12.679609565,0.0
5764,37.938945266,1.0,53.620745395,1.0
5765,37.938945266,1.0,5.32825762,1.0
5766,37.938945266,1.0,15.611347975,1.0
5767,37.938945266,1.0,7.094763502,1.0
5768,37.938945266,1.0,4.245903096,1.0
5769,37.938945266,1.0,41.816248515,1.0
5770,37.938945266,1.0,5.014749404,1.0
5771,37.938945266,1.0,10.123192269,1.0
5772,37.938945266,1.0,4.773145152,1.0
5773,37.938945266,1.0,4.060263375,1.0
5774,37.938945266,1.0,6.696029248,1.0
5775,37.938945266,1.0,11.863979571,1.0
5776,37.938945266,1.0,4.56934201,1.0
5777,37.938945266,1.0,7.832158225,1.0
5778,37.938945266,1.0,5.97652199,1.0
5779,37.938945266,1.0,9.761304358,1.0
5780,37.938945266,1.0,8.50266253,1.0
5781,37.938945266,1.0,8.148691521,1.0
5782,37.938945266,1.0,4.709903611,1.0
5783,37.938945266,1.0,14.341366069,1.0
5784,37.938945266,1.0,10.9074083,1.0
5785,37.938945266,1.0,7.900750518,1.0
5786,37.938945266,1.0,3.312311771,1.0
5787,37.938945266,1.0,4.177580885,1.0
5788,37.938945266,1.0,12.835121545,1.0
5789,37.938945266,1.0,6.419404649,1.0
5790,37.938945266,1.0,19.467428092,1.0
5791,37.938945266,1.0,19.694973874,1.0
5792,37.938945266,1.0,8.061526394,1.0
5793,37.938945266,1.0,4.441750842,1.0
5794,37.938945266,1.0,5.02729186,1.0
5795,37.938945266,1.0,7.207826876,1.0
5796,37.938945266,1.0,16.732592538,1.0
5797,37.938945266,1.0,35.503722327,1.0
5798,37.938945266,1.0,5.318928376,1.0
5799,37.938945266,1.0,12.292862519,1.0
5800,37.938945266,1.0,9.74202609,1.0
5801,37.938945266,1.0,5.295070751,1.0
5802,12.715212237,1.0,61.793309267,1.0
5803,12.715212237,1.0,85.602065022,1.0
5804,12.715212237,1.0,9.496850496,1.0
5805,12.715212237,1.0,1.344673725,1.0
5806,12.715212237,1.0,76.104832671,1.0
5807,12.715212237,1.0,14.639793863,1.0
5808,12.715212237,1.0,4.09207587,1.0
5809,12.715212237,1.0,0.214112784,1.0
5810,12.715212237,1.0,46.94762608,1.0
5811,12.715212237,1.0,3.697724209,1.0
5812,12.715212237,1.0,6.63113924,1.0
5813,12.715212237,1.0,21.957598551,1.0
5814,12.715212237,1.0,22.627451627,1.0
5815,12.715212237,1.0,10.561206156,1.0
5816,12.715212237,1.0,16.746607955,1.0
5817,12.715212237,1.0,6.588528896,1.0
5818,12.715212237,1.0,6.063404837,1.0
5819,12.715212237,1.0,29.064479699,1.0
5820,12.715212237,1.0,23.163711763,1.0
5821,12.715212237,1.0,41.816248515,1.0
5822,12.715212237,1.0,49.330409711,1.0
5823,12.715212237,1.0,3.915305063,1.0
5824,12.715212237,1.0,20.779723853,0.0
5825,12.715212237,1.0,1.213586358,1.0
5826,12.715212237,1.0,6.963512648,1.0
5827,12.715212237,1.0,24.186224197,1.0
5828,12.715212237,1.0,18.598069279,1.0
5829,12.715212237,1.0,112.099655851,1.0
5830,12.715212237,1.0,3.581472819,1.0
5831,12.715212237,1.0,8.243241662,1.0
5832,12.715212237,1.0,8.473312072,1.0
5833,12.715212237,1.0,29.988838829,1.0
5834,12.715212237,1.0,26.111237618,1.0
5835,12.715212237,1.0,35.190700103,1.0
5836,12.715212237,1.0,24.65499671,1.0
5837,12.715212237,1.0,6.419404649,1.0
5838,12.715212237,1.0,30.198302233,1.0
5839,12.715212237,1.0,147.947753554,1.0
5840,12.715212237,1.0,25.0116746,1.0
5841,12.715212237,1.0,7.862834024,1.0
5842,38.515792955,1.0,61.793309267,1.0
5843,38.515792955,1.0,59.924864821,1.0
5844,38.515792955,1.0,85.602065022,1.0
5845,38.515792955,1.0,18.011624075,1.0
5846,38.515792955,1.0,9.496850496,1.0
5847,38.515792955,1.0,11.399226471,1.0
5848,38.515792955,1.0,11.958363872,1.0
5849,38.515792955,1.0,9.801194355,1.0
5850,38.515792955,1.0,3.932857026,1.0
5851,38.515792955,1.0,7.095566032,1.0
5852,38.515792955,1.0,0.3451184811,1.0
5853,38.515792955,1.0,18.95354209,1.0
5854,38.515792955,1.0,1.856012985,1.0
5855,38.515792955,1.0,4.09207587,1.0
5856,38.515792955,1.0,6.703281844,1.0
5857,38.515792955,1.0,6.05151979,1.0
5858,38.515792955,1.0,10.900235758,1.0
5859,38.515792955,1.0,10.016669087,1.0
5860,38.515792955,1.0,8.280750395,1.0
5861,38.515792955,1.0,6.125094563,0.0
5862,38.515792955,1.0,4.818425218,1.0
5863,38.515792955,1.0,27.334429574,1.0
5864,38.515792955,1.0,14.075695698,1.0
5865,38.515792955,1.0,3.647826401,1.0
5866,38.515792955,1.0,33.569029236,1.0
5867,38.515792955,1.0,28.598737411,1.0
5868,38.515792955,1.0,19.806237448,1.0
5869,38.515792955,1.0,9.71155112,1.0
5870,38.515792955,1.0,12.314548823,1.0
5871,38.515792955,1.0,6.305349834,1.0
5872,38.515792955,1.0,4.172027313,1.0
5873,38.515792955,1.0,8.663691625,1.0
5874,38.515792955,1.0,134.232246392,1.0
5875,38.515792955,1.0,5.318849241,1.0
5876,38.515792955,1.0,6.257818439,1.0
5877,38.515792955,1.0,7.879326678,1.0
5878,15.18411431,0.0,61.793309267,1.0
5879,8.32811975,1.0,61.793309267,1.0
5880,8.32811975,1.0,13.056317027,1.0
5881,8.32811975,1.0,5.95779745,1.0
5882,8.32811975,1.0,25.698336533,1.0
5883,8.32811975,1.0,20.418653862,1.0
5884,8.32811975,1.0,8.843522305,1.0
5885,8.32811975,1.0,35.503722327,1.0
5886,8.32811975,1.0,15.405753741,1.0
5887,7.888433382,1.0,61.793309267,1.0
5888,7.888433382,1.0,5.843490694,1.0
5889,7.888433382,1.0,40.90551563,1.0
5890,7.888433382,1.0,7.165830305,1.0
5891,7.888433382,1.0,6.5091864,1.0
5892,7.888433382,1.0,3.255616154,1.0
5893,7.888433382,1.0,43.881908864,1.0
5894,7.888433382,1.0,0.7274009746,1.0
5895,7.888433382,1.0,3.164674771,1.0
5896,7.888433382,1.0,16.746607955,1.0
5897,7.888433382,1.0,7.326654522,1.0
5898,7.888433382,1.0,6.588528896,1.0
5899,7.888433382,1.0,4.357638184,1.0
5900,7.888433382,1.0,8.188774877,1.0
5901,7.888433382,1.0,16.986753427,1.0
5902,7.888433382,1.0,3.855461904,1.0
5903,7.888433382,1.0,28.598737411,1.0
5904,7.888433382,1.0,19.806237448,1.0
5905,7.888433382,1.0,9.082305407,1.0
5906,7.888433382,1.0,8.295439778,1.0
5907,7.888433382,1.0,14.040953069,1.0
5908,7.888433382,1.0,7.076362169,1.0
5909,7.888433382,1.0,23.390458917,1.0
5910,7.888433382,1.0,8.068554411,1.0
5911,7.888433382,1.0,2.526151503,1.0
5912,7.888433382,1.0,1.922086858,1.0
5913,7.888433382,1.0,4.066517949,1.0
5914,7.888433382,1.0,18.855302324,1.0
5915,7.888433382,1.0,9.150646684,1.0
5916,7.888433382,1.0,16.979769685,1.0
5917,7.888433382,1.0,1.200808632,1.0
5918,10.487538393,1.0,61.793309267,1.0
5919,10.487538393,1.0,8.938464153,1.0
5920,10.487538393,1.0,4.193289994,1.0
5921,10.487538393,1.0,40.90551563,1.0
5922,10.487538393,1.0,9.643040622,1.0
5923,10.487538393,1.0,2.497470498,1.0
5924,10.487538393,1.0,22.627451627,1.0
5925,10.487538393,1.0,14.040953069,1.0
5926,10.487538393,1.0,6.305349834,1.0
5927,10.487538393,1.0,8.068554411,1.0
5928,10.487538393,1.0,6.23365539,1.0
5929,10.487538393,1.0,23.583721319,1.0
5930,10.487538393,1.0,6.790219312,1.0
5931,10.487538393,1.0,9.150646684,1.0
5932,10.487538393,1.0,9.264678249,1.0
5933,10.487538393,1.0,3.764193323,1.0
5934,10.487538393,1.0,8.334980135,1.0
5935,10.487538393,1.0,84.435994812,0.0
5936,10.487538393,1.0,12.023650799,1.0
5937,46.998665241,1.0,61.793309267,1.0
5938,46.998665241,1.0,8.727444545,1.0
5939,46.998665241,1.0,3.170768537,1.0
5940,46.998665241,1.0,2.3077623,1.0
5941,46.998665241,1.0,14.639793863,1.0
5942,46.998665241,1.0,5.980333505,1.0
5943,46.998665241,1.0,46.94762608,1.0
5944,46.998665241,1.0,17.86679629,1.0
5945,46.998665241,1.0,16.746607955,1.0
5946,46.998665241,1.0,5.816563551,1.0
5947,46.998665241,1.0,16.219736768,1.0
5948,46.998665241,1.0,12.314548823,1.0
5949,46.998665241,1.0,7.135698552,1.0
5950,46.998665241,1.0,11.362555877,1.0
5951,46.998665241,1.0,18.598069279,1.0
5952,46.998665241,1.0,23.583721319,1.0
5953,46.998665241,1.0,5.38214551,1.0
5954,46.998665241,1.0,4.119021003,1.0
5955,46.998665241,1.0,1.393107025,1.0
5956,46.998665241,1.0,2.827742565,1.0
5957,46.998665241,1.0,21.17309223,1.0
5958,4.91927798,1.0,61.793309267,1.0
5959,4.91927798,1.0,11.65146074,1.0
5960,4.91927798,1.0,5.814209188,1.0
5961,4.91927798,1.0,8.893250362,1.0
5962,4.91927798,1.0,3.350238297,1.0
5963,4.91927798,1.0,8.068554411,1.0
5964,4.91927798,1.0,6.963512648,1.0
5965,4.91927798,1.0,4.895174175,1.0
5966,4.91927798,1.0,0.8613647712,1.0
5967,13.53178188,1.0,61.793309267,1.0
5968,13.53178188,1.0,10.57156896,1.0
5969,8.452622339,1.0,61.793309267,1.0
5970,8.452622339,1.0,10.025288705,1.0
5971,8.452622339,1.0,11.574078018,1.0
5972,8.452622339,1.0,203.143738217,0.0
5973,1.186856672,1.0,1.585840096,1.0
5974,1.186856672,1.0,1.114800644,1.0
5975,1.186856672,1.0,97.392731161,1.0
5976,1.186856672,1.0,2.138567555,1.0
5977,0.9994807523,1.0,1.585840096,1.0
5978,0.9994807523,1.0,33.792251101,1.0
5979,0.9994807523,1.0,4.557235008,1.0
5980,0.9994807523,1.0,20.540037372,1.0
5981,0.9994807523,1.0,5.854779429,1.0
5982,0.9994807523,1.0,13.675393622,1.0
5983,15.779551822,1.0,33.792251101,1.0
5984,15.779551822,1.0,4.800438878,1.0
5985,15.779551822,1.0,4.672699676,1.0
5986,15.779551822,1.0,30.017045246,1.0
5987,15.779551822,1.0,2.636539717,1.0
5988,15.779551822,1.0,2.888906621,1.0
5989,15.779551822,1.0,27.334429574,1.0
5990,15.779551822,1.0,1.337015436,1.0
5991,13.86957637,1.0,33.792251101,1.0
5992,13.86957637,1.0,11.232143896,1.0
5993,13.86957637,1.0,13.61728709,1.0
5994,13.86957637,1.0,5.95779745,1.0
5995,13.86957637,1.0,3.292996031,1.0
5996,13.86957637,1.0,1.618033423,1.0
5997,13.86957637,1.0,13.012196231,1.0
5998,13.86957637,1.0,3.494992531,1.0
5999,13.86957637,1.0,3.901493385,1.0
6000,13.86957637,1.0,3.660314357,1.0
6001,13.86957637,1.0,13.88327424,1.0
6002,13.86957637,1.0,12.042848406,1.0
6003,13.86957637,1.0,2.257905961,1.0
6004,13.86957637,1.0,5.971852864,1.0
6005,13.86957637,1.0,1.086237838,1.0
6006,13.86957637,1.0,2.933391683,1.0
6007,13.86957637,1.0,5.756985413,1.0
6008,13.86957637,1.0,18.99975294,1.0
6009,13.86957637,1.0,2.526151503,1.0
6010,13.86957637,1.0,2.138567555,1.0
6011,13.86957637,1.0,24.65499671,1.0
6012,13.86957637,1.0,1.859358022,1.0
6013,13.86957637,1.0,4.046228683,1.0
6014,13.86957637,1.0,4.895174175,1.0
6015,13.86957637,1.0,6.954165906,1.0
6016,13.86957637,1.0,13.675393622,1.0
6017,3.494992531,1.0,33.792251101,1.0
6018,3.494992531,1.0,13.61728709,1.0
6019,3.494992531,1.0,13.86957637,1.0
6020,3.494992531,1.0,5.95779745,1.0
6021,3.494992531,1.0,3.292996031,1.0
6022,3.494992531,1.0,13.012196231,1.0
6023,3.494992531,1.0,3.901493385,1.0
6024,3.494992531,1.0,12.042848406,1.0
6025,3.494992531,1.0,1.186856672,1.0
6026,3.494992531,1.0,3.21699116,1.0
6027,3.494992531,1.0,18.00089822,1.0
6028,3.494992531,1.0,2.526151503,1.0
6029,3.494992531,1.0,2.138567555,1.0
6030,3.494992531,1.0,5.823561992,1.0
6031,3.494992531,1.0,4.895174175,1.0
6032,3.494992531,1.0,6.208512798,1.0
6033,3.660314357,1.0,33.792251101,1.0
6034,3.660314357,1.0,67.285382519,1.0
6035,3.660314357,1.0,6.008978366,1.0
6036,3.660314357,1.0,1.999447028,1.0
6037,3.660314357,1.0,4.817981994,1.0
6038,3.660314357,1.0,5.17795514,1.0
6039,3.660314357,1.0,4.958403349,1.0
6040,3.660314357,1.0,0.1958913398,1.0
6041,3.660314357,1.0,2.189977057,1.0
6042,3.660314357,1.0,3.363732976,1.0
6043,3.660314357,1.0,20.540037372,1.0
6044,3.660314357,1.0,2.661209826,1.0
6045,3.660314357,1.0,7.770027438,1.0
6046,3.660314357,1.0,4.707717502,1.0
6047,3.660314357,1.0,6.17753814,1.0
6048,3.660314357,1.0,11.305962931,1.0
6049,3.660314357,1.0,2.64011891,1.0
6050,3.660314357,1.0,5.306124882,1.0
6051,3.660314357,1.0,6.415927604,1.0
6052,3.660314357,1.0,7.986422452,1.0
6053,3.660314357,1.0,31.467421346,0.0
6054,3.660314357,1.0,134.232246392,1.0
6055,3.660314357,1.0,60.547022425,0.0
6056,5.920090744,1.0,33.792251101,1.0
6057,5.920090744,1.0,6.008978366,1.0
6058,5.920090744,1.0,4.817981994,1.0
6059,5.920090744,1.0,9.557871275,1.0
6060,5.920090744,1.0,8.170173078,1.0
6061,5.920090744,1.0,2.655695629,1.0
6062,5.920090744,1.0,5.554604713,1.0
6063,5.920090744,1.0,10.744893785,0.0
6064,2.115961101,1.0,33.792251101,1.0
6065,2.115961101,1.0,13.88327424,1.0
6066,2.115961101,1.0,4.817981994,1.0
6067,2.115961101,1.0,4.557235008,1.0
6068,2.115961101,1.0,10.845083849,1.0
6069,2.115961101,1.0,0.9994807523,1.0
6070,2.115961101,1.0,0.824881682,1.0
6071,2.115961101,1.0,6.208512798,1.0
6072,1.736117295,1.0,33.792251101,1.0
6073,1.736117295,1.0,13.61728709,1.0
6074,1.736117295,1.0,2.203857633,1.0
6075,1.736117295,1.0,17.625436226,1.0
6076,1.736117295,1.0,4.59696749,1.0
6077,1.736117295,1.0,11.703124553,1.0
6078,20.540037372,1.0,33.792251101,1.0
6079,20.540037372,1.0,13.056317027,1.0
6080,20.540037372,1.0,4.829679098,1.0
6081,20.540037372,1.0,13.61728709,1.0
6082,20.540037372,1.0,3.292996031,1.0
6083,20.540037372,1.0,12.644266328,1.0
6084,20.540037372,1.0,153.378432818,1.0
6085,20.540037372,1.0,8.170173078,1.0
6086,20.540037372,1.0,5.554604713,1.0
6087,20.540037372,1.0,16.210032309,1.0
6088,20.540037372,1.0,12.876687905,1.0
6089,20.540037372,1.0,4.07161481,1.0
6090,20.540037372,1.0,0.9994807523,1.0
6091,20.540037372,1.0,6.141325198,1.0
6092,20.540037372,1.0,21.342876657,1.0
6093,20.540037372,1.0,25.698336533,1.0
6094,20.540037372,1.0,2.138567555,1.0
6095,20.540037372,1.0,17.99554838,0.0
6096,20.540037372,1.0,134.232246392,1.0
6097,20.540037372,1.0,3.24512057,1.0
6098,20.540037372,1.0,26.111237618,1.0
6099,20.540037372,1.0,9.264678249,1.0
6100,20.540037372,1.0,4.895174175,1.0
6101,20.540037372,1.0,15.405753741,1.0
6102,20.540037372,1.0,6.208512798,1.0
6103,11.703124553,1.0,33.792251101,1.0
6104,11.703124553,1.0,2.819656285,1.0
6105,11.703124553,1.0,1.736117295,1.0
6106,11.703124553,1.0,4.860815553,1.0
6107,11.703124553,1.0,5.226182218,1.0
6108,11.703124553,1.0,2.294374038,1.0
6109,11.703124553,1.0,0.6167532631,1.0
6110,11.703124553,1.0,5.450486809,1.0
6111,11.703124553,1.0,23.009498747,1.0
6112,2.694690479,1.0,33.792251101,1.0
6113,2.694690479,1.0,10.025288705,1.0
6114,2.694690479,1.0,12.457716354,1.0
6115,2.694690479,1.0,1.876343911,1.0
6116,2.694690479,1.0,5.226182218,1.0
6117,2.694690479,1.0,1.148863826,1.0
6118,2.694690479,1.0,0.6476473379,1.0
6119,2.694690479,1.0,2.962675292,0.0
6120,1.998908817,1.0,33.792251101,1.0
6121,1.998908817,1.0,3.410190632,1.0
6122,1.998908817,1.0,1.186856672,1.0
6123,1.998908817,1.0,2.784885026,1.0
6124,1.998908817,1.0,6.109671996,1.0
6125,1.998908817,1.0,3.389171977,1.0
6126,21.80995475,1.0,33.792251101,1.0
6127,21.80995475,1.0,18.95354209,1.0
6128,21.80995475,1.0,1.999447028,1.0
6129,21.80995475,1.0,153.378432818,1.0
6130,21.80995475,1.0,1.426097319,1.0
6131,21.80995475,1.0,2.326080633,1.0
6132,21.80995475,1.0,10.349034039,1.0
6133,21.80995475,1.0,6.396409402,1.0
6134,21.80995475,1.0,7.048802068,0.0
6135,21.80995475,1.0,12.314548823,1.0
6136,21.80995475,1.0,2.526151503,1.0
6137,21.80995475,1.0,9.011999131,1.0
6138,21.80995475,1.0,5.844142797,0.0
6139,21.80995475,1.0,3.378924377,1.0
6140,21.80995475,1.0,7.491649438,1.0
6141,21.80995475,1.0,4.627303628,1.0
6142,21.80995475,1.0,9.74202609,1.0
6143,21.80995475,1.0,4.119021003,1.0
6144,21.80995475,1.0,10.397099174,1.0
6145,21.80995475,1.0,39.845944866,1.0
6146,3.441904024,1.0,33.792251101,1.0
6147,3.441904024,1.0,3.757640503,1.0
6148,3.441904024,1.0,7.736976522,1.0
6149,3.441904024,1.0,21.342876657,1.0
6150,3.441904024,1.0,2.326729959,1.0
6151,3.441904024,1.0,5.146293333,1.0
6152,3.441904024,1.0,9.515976293,1.0
6153,3.441904024,1.0,4.995556646,1.0
6154,3.441904024,1.0,2.058667752,1.0
6155,3.441904024,1.0,8.034464228,1.0
6156,3.441904024,1.0,9.74202609,1.0
6157,3.66616111,1.0,33.792251101,1.0
6158,3.66616111,1.0,12.042848406,1.0
6159,3.66616111,1.0,153.378432818,1.0
6160,3.66616111,1.0,15.733724505,1.0
6161,3.66616111,1.0,4.168654522,1.0
6162,3.66616111,1.0,4.860815553,1.0
6163,3.66616111,1.0,12.666276573,1.0
6164,3.66616111,1.0,5.382430013,1.0
6165,3.697724209,1.0,33.792251101,1.0
6166,3.697724209,1.0,13.092587036,1.0
6167,3.697724209,1.0,5.17795514,1.0
6168,3.697724209,1.0,2.257905961,1.0
6169,3.697724209,1.0,2.661209826,1.0
6170,3.697724209,1.0,30.39277946,1.0
6171,3.697724209,1.0,21.342876657,1.0
6172,3.697724209,1.0,3.436895491,1.0
6173,3.697724209,1.0,6.604095251,1.0
6174,3.697724209,1.0,1.807864563,1.0
6175,3.697724209,1.0,6.109671996,1.0
6176,3.697724209,1.0,49.330409711,1.0
6177,3.697724209,1.0,5.996384101,1.0
6178,3.697724209,1.0,4.140323188,1.0
6179,3.697724209,1.0,3.822486041,1.0
6180,3.697724209,1.0,0.3532749374,1.0
6181,3.697724209,1.0,35.190700103,1.0
6182,3.697724209,1.0,10.088455912,1.0
6183,3.697724209,1.0,1.280519931,1.0
6184,18.996217281,1.0,33.792251101,1.0
6185,18.996217281,1.0,106.415627612,1.0
6186,18.996217281,1.0,11.399226471,1.0
6187,18.996217281,1.0,11.770692834,1.0
6188,18.996217281,1.0,5.824984678,1.0
6189,18.996217281,1.0,13.61728709,1.0
6190,18.996217281,1.0,7.600481659,1.0
6191,18.996217281,1.0,10.025288705,1.0
6192,18.996217281,1.0,8.38717511,1.0
6193,18.996217281,1.0,5.113142616,1.0
6194,18.996217281,1.0,21.80995475,1.0
6195,18.996217281,1.0,629.457019025,1.0
6196,18.996217281,1.0,2.2197354,1.0
6197,18.996217281,1.0,22.78146695,1.0
6198,18.996217281,1.0,9.643040622,1.0
6199,18.996217281,1.0,9.442750188,1.0
6200,18.996217281,1.0,8.599022846,1.0
6201,18.996217281,1.0,2.747730392,1.0
6202,18.996217281,1.0,16.219736768,1.0
6203,18.996217281,1.0,49.330409711,1.0
6204,18.996217281,1.0,6.120753644,1.0
6205,18.996217281,1.0,3.389171977,1.0
6206,18.996217281,1.0,15.776847279,1.0
6207,18.996217281,1.0,12.155923652,0.0
6208,18.996217281,1.0,11.809729744,1.0
6209,18.996217281,1.0,6.076137367,1.0
6210,18.996217281,1.0,33.569029236,1.0
6211,18.996217281,1.0,6.394778045,1.0
6212,18.996217281,1.0,28.598737411,1.0
6213,18.996217281,1.0,2.271211233,1.0
6214,18.996217281,1.0,6.884917469,1.0
6215,18.996217281,1.0,19.806237448,1.0
6216,18.996217281,1.0,3.87276971,1.0
6217,18.996217281,1.0,6.396409402,1.0
6218,18.996217281,1.0,20.418653862,1.0
6219,18.996217281,1.0,18.195908064,1.0
6220,18.996217281,1.0,12.671115978,1.0
6221,18.996217281,1.0,8.295439778,1.0
6222,18.996217281,1.0,18.00089822,1.0
6223,18.996217281,1.0,7.076362169,1.0
6224,18.996217281,1.0,11.57419617,1.0
6225,18.996217281,1.0,6.893769984,1.0
6226,18.996217281,1.0,5.506224572,1.0
6227,18.996217281,1.0,5.847750914,1.0
6228,18.996217281,1.0,15.149110824,1.0
6229,18.996217281,1.0,5.996384101,1.0
6230,18.996217281,1.0,5.894179482,1.0
6231,18.996217281,1.0,18.99975294,1.0
6232,18.996217281,1.0,3.836845692,1.0
6233,18.996217281,1.0,4.140323188,1.0
6234,18.996217281,1.0,10.277541211,1.0
6235,18.996217281,1.0,16.462756475,1.0
6236,18.996217281,1.0,9.011999131,1.0
6237,18.996217281,1.0,4.777806825,1.0
6238,18.996217281,1.0,12.780643481,1.0
6239,18.996217281,1.0,134.232246392,1.0
6240,18.996217281,1.0,6.181669579,1.0
6241,18.996217281,1.0,35.190700103,1.0
6242,18.996217281,1.0,24.65499671,1.0
6243,18.996217281,1.0,4.627303628,1.0
